date,symbol,open,high,low,close,volume,sector
2021-11-16,AMZN,200.49764912593923,201.4119297752641,198.4912764554871,200.6302101414159,8579952,Consumer Discretionary
2021-11-17,AMZN,195.39504961299258,199.03326949870382,193.47402443106532,196.17085774162481,17947305,Consumer Discretionary
2021-11-18,AMZN,197.75351132443038,199.91747705807757,194.89843297990106,198.57215548769784,19465096,Consumer Discretionary
2021-11-19,AMZN,200.4410902550488,202.1425152965391,196.23577393461883,200.231850789171,16403380,Consumer Discretionary
2021-11-22,AMZN,201.1877087818439,201.63515175433753,196.7474815495015,200.2351689258472,7469151,Consumer Discretionary
2021-11-23,AMZN,201.85365769762493,203.0584120148881,200.38957465774536,202.4154761101315,21469286,Consumer Discretionary
2021-11-24,AMZN,197.41524668730082,199.4249404507584,195.5878722171469,197.82056229001643,9849348,Consumer Discretionary
2021-11-25,AMZN,204.76268658642172,205.9803234133083,202.21994945651127,204.47256556770765,28957636,Consumer Discretionary
2021-11-26,AMZN,212.97689377177164,213.41469646731687,209.56503659527655,212.44636378467854,14062616,Consumer Discretionary
2021-11-29,AMZN,213.65139574421053,214.8651995601819,210.0584571985858,212.75273140169372,29519022,Consumer Discretionary
2021-11-30,AMZN,224.22091685984358,226.2511450782521,218.93477755808894,223.16955672267903,18695201,Consumer Discretionary
2021-12-01,AMZN,220.93432285811792,224.1364024594784,217.68047776568324,221.50012376896112,19181051,Consumer Discretionary
2021-12-02,AMZN,224.40686712598375,225.1957781230564,219.9384759588067,223.38478855484996,35141197,Consumer Discretionary
2021-12-03,AMZN,230.35719622772794,232.30416014236386,226.17438075150758,229.89372566403281,12349216,Consumer Discretionary
2021-12-06,AMZN,226.93339283879632,230.61680547210878,225.31746257871418,227.89822761772376,10733165,Consumer Discretionary
2021-12-07,AMZN,222.1269885239471,223.40678937132603,217.56401059590164,221.71512509382146,24509880,Consumer Discretionary
2021-12-08,AMZN,215.35825374430325,218.72261624087076,211.2190999310395,214.67914163997776,9623432,Consumer Discretionary
2021-12-09,AMZN,224.14613429406268,225.47203084994652,220.2853582698556,223.6348107669475,12451437,Consumer Discretionary
2021-12-10,AMZN,222.1253545842474,221.74983200737825,218.12691123048185,221.3804616195979,8428717,Consumer Discretionary
2021-12-13,AMZN,220.0390380778238,222.1684733243643,217.67745963952837,220.66878204190135,33020769,Consumer Discretionary
2021-12-14,AMZN,214.84750765123675,218.4318281229178,212.16257043799592,215.86807055566058,11244598,Consumer Discretionary
2021-12-15,AMZN,220.44331278889646,220.6934850912414,217.28822445013552,220.07032800015716,13384345,Consumer Discretionary
2021-12-16,AMZN,217.05606058459264,220.95054734901817,214.38060763885125,216.740400472731,9739591,Consumer Discretionary
2021-12-17,AMZN,214.25394932118002,214.83654764048444,211.83205736267786,214.71923976591214,15310131,Consumer Discretionary
2021-12-20,AMZN,216.33520819496627,216.23140951154423,212.0557201256035,216.1128553208232,17283517,Consumer Discretionary
2021-12-21,AMZN,211.80107897649438,215.48108279370746,209.30774753365793,211.62183167789294,28056321,Consumer Discretionary
2021-12-22,AMZN,210.23653618505875,212.59448964251928,206.84351422755293,210.971804454136,9585459,Consumer Discretionary
2021-12-23,AMZN,216.92714590711773,220.26211329843167,214.36813961647616,216.993824102771,13746228,Consumer Discretionary
2021-12-24,AMZN,218.95867952998648,219.38072639312895,215.41671232148195,218.96089220294263,37810796,Consumer Discretionary
2021-12-27,AMZN,220.59112337021742,220.65069721849105,215.95152008502,219.6420457854507,31241750,Consumer Discretionary
2021-12-28,AMZN,221.24047034027882,223.93369629811048,218.29501015820406,220.69573329541822,13227828,Consumer Discretionary
2021-12-29,AMZN,218.84335300389955,221.34332501761588,215.7307056156048,219.08847205491531,18110445,Consumer Discretionary
2021-12-30,AMZN,228.91973390926287,231.4519920619829,225.28102904842737,227.9446955254224,49662150,Consumer Discretionary
2021-12-31,AMZN,223.53296315264723,227.90924286259676,220.8404214847363,224.35612967641734,10218852,Consumer Discretionary
2022-01-03,AMZN,224.34029432745297,225.6856553195631,222.4345686529554,225.4147592881701,7103552,Consumer Discretionary
2022-01-04,AMZN,225.7567250715947,229.97071755496407,223.18491046892123,226.04603587479716,14199095,Consumer Discretionary
2022-01-05,AMZN,229.61601627415732,233.88916606175744,226.5489971706021,230.7195942102659,17806018,Consumer Discretionary
2022-01-06,AMZN,235.74278346904774,238.87324931231012,233.26588558727997,235.92543087740725,12430184,Consumer Discretionary
2022-01-07,AMZN,235.78875088160294,239.70664624683872,233.02142214494108,235.89231258795013,30255573,Consumer Discretionary
2022-01-10,AMZN,237.178708742027,239.76004780984155,234.29676937240117,237.38157856928947,20626018,Consumer Discretionary
2022-01-11,AMZN,237.93919462953605,243.31917941836707,236.11915345390642,239.06003132855346,13722153,Consumer Discretionary
2022-01-12,AMZN,227.74387261015747,232.7963778069465,224.15925318287435,228.31599623694532,14178574,Consumer Discretionary
2022-01-13,AMZN,222.09017273516403,222.6096232789216,218.43871750787608,221.17431935306658,12782173,Consumer Discretionary
2022-01-14,AMZN,218.5130510752357,221.82837488648607,214.57680205599772,218.6084155135294,28109072,Consumer Discretionary
2022-01-17,AMZN,215.76384511451224,216.69422547273342,213.80804987876934,216.2623157853413,14657592,Consumer Discretionary
2022-01-18,AMZN,210.75305996691526,214.11649008002703,208.69175978895183,211.1832550661416,10224330,Consumer Discretionary
2022-01-19,AMZN,215.31569324716,214.9107510420079,212.0808494714635,214.4548324409453,30029377,Consumer Discretionary
2022-01-20,AMZN,213.9215377854381,217.73350415154084,211.84362274349874,214.57114596965258,16167842,Consumer Discretionary
2022-01-21,AMZN,212.7064770771477,214.70028491810675,210.53343402139092,213.75708644131282,9405320,Consumer Discretionary
2022-01-24,AMZN,208.32700053529413,212.32405924880942,205.07388582207705,208.49372315260175,43712596,Consumer Discretionary
2022-01-25,AMZN,209.3229509988236,210.3272372382541,206.25380836634704,208.4122235223036,25191305,Consumer Discretionary
2022-01-26,AMZN,198.0367020185617,200.84476106542482,193.8236130405408,197.56776542426854,18998309,Consumer Discretionary
2022-01-27,AMZN,197.19236915863033,197.58495508713776,193.668578791005,197.0226510232268,16698225,Consumer Discretionary
2022-01-28,AMZN,197.61401583584112,200.2368399294413,193.50006901809695,197.37013462733597,16136045,Consumer Discretionary
2022-01-31,AMZN,198.4851552684304,200.66719003967728,194.6116939163201,198.4237555551277,15972302,Consumer Discretionary
2022-02-01,AMZN,192.31719171225504,195.06153247469217,188.57191565823447,192.31586851330616,16190727,Consumer Discretionary
2022-02-02,AMZN,193.77978004809745,195.50493971558055,191.02164251734808,193.2767429670258,13823538,Consumer Discretionary
2022-02-03,AMZN,188.81385044875526,192.50326144712926,185.73978763665363,189.34769246124065,17629093,Consumer Discretionary
2022-02-04,AMZN,186.18635220415646,187.10912252835533,184.2708702475453,186.3655805486928,13687545,Consumer Discretionary
2022-02-07,AMZN,189.52229184454046,189.23065318031175,185.37003495436272,189.13471732922653,20758433,Consumer Discretionary
2022-02-08,AMZN,196.43713948715651,197.41216134783568,194.1518422012247,196.84806128262235,18347382,Consumer Discretionary
2022-02-09,AMZN,197.4716062528104,200.86277035280688,195.08264327070845,197.14868275526743,13078742,Consumer Discretionary
2022-02-10,AMZN,194.33377131096293,194.04749355843097,190.84150920425836,194.0254712295204,17775393,Consumer Discretionary
2022-02-11,AMZN,194.88022826072554,196.79997106428755,192.13316608600107,194.8546214148394,24353975,Consumer Discretionary
2022-02-14,AMZN,199.5262405015025,202.12772168104533,194.85560541614808,198.61153214518663,6007558,Consumer Discretionary
2022-02-15,AMZN,200.7067884781431,204.5296422588656,198.8123525217076,201.17758347158752,24787131,Consumer Discretionary
2022-02-16,AMZN,211.8383064800894,215.41752793631113,209.49576176512548,212.31522864076456,10054651,Consumer Discretionary
2022-02-17,AMZN,209.32840852416518,210.2274733163154,207.05684342410305,209.38384506433167,14757976,Consumer Discretionary
2022-02-18,AMZN,210.9192573510481,211.2564125636381,207.81782960440603,210.5448009290992,4510393,Consumer Discretionary
2022-02-21,AMZN,217.69673318987452,221.0245242757653,213.31290302888308,217.1724057727226,24632243,Consumer Discretionary
2022-02-22,AMZN,224.82956663041136,224.4224402743154,220.60528414714,223.73604751290236,12821294,Consumer Discretionary
2022-02-23,AMZN,215.4599820073786,216.92437951409062,211.84133372400387,215.12186098420437,14459046,Consumer Discretionary
2022-02-24,AMZN,216.05627303597328,217.99242952183607,211.9802969387735,215.21497596526692,19424895,Consumer Discretionary
2022-02-25,AMZN,220.88841034701474,221.7449423228644,217.55522829203875,221.71240547209092,6929759,Consumer Discretionary
2022-02-28,AMZN,235.7114863311128,238.22681300070937,232.21752038364897,234.6410898900756,19149078,Consumer Discretionary
2022-03-01,AMZN,236.95590168650625,241.29988079938002,233.40542081757908,238.06119909948947,25670660,Consumer Discretionary
2022-03-02,AMZN,237.09561274709824,238.230101627281,231.92659200372668,236.42875016299777,20253469,Consumer Discretionary
2022-03-03,AMZN,231.93258675497788,233.0733681910243,228.66810096127995,231.77487173825267,15245741,Consumer Discretionary
2022-03-04,AMZN,242.55879920804068,245.59045242763293,239.73573318209293,242.17573831635804,18949963,Consumer Discretionary
2022-03-07,AMZN,245.54796976994623,248.11423428057975,242.88791564162943,245.82649682039983,17876361,Consumer Discretionary
2022-03-08,AMZN,241.96934656949313,241.96002450109043,238.98266045862403,241.77986363470032,27126017,Consumer Discretionary
2022-03-09,AMZN,239.8378491252782,241.74144537656366,236.3459331653839,240.9183711955436,34769152,Consumer Discretionary
2022-03-10,AMZN,241.50975521703324,242.65801180369922,237.81621512767174,242.5334229891652,15116830,Consumer Discretionary
2022-03-11,AMZN,245.15132312409838,246.53297087189722,240.69705067955147,245.29251548489518,20842399,Consumer Discretionary
2022-03-14,AMZN,241.38425043563757,242.09163467419282,236.22739972671272,241.0017672729066,13295611,Consumer Discretionary
2022-03-15,AMZN,237.96755568123848,239.64051453725688,234.15740586320908,238.16184863233647,22864359,Consumer Discretionary
2022-03-16,AMZN,230.28150851547835,233.4900677283554,227.2198731350079,230.40761053579212,23366131,Consumer Discretionary
2022-03-17,AMZN,236.3431358814107,237.75071886903947,231.7199373792723,235.31419723452126,17078638,Consumer Discretionary
2022-03-18,AMZN,233.15399470781134,237.35662784070843,229.47678650412863,233.8241008277676,24064409,Consumer Discretionary
2022-03-21,AMZN,236.10082050810593,238.11142444521255,232.95371413576834,236.1217576845176,18593682,Consumer Discretionary
2022-03-22,AMZN,243.97097998930187,247.55597018985702,238.50489426069856,242.95634214189596,18123202,Consumer Discretionary
2022-03-23,AMZN,243.56468301967237,248.10935076175147,240.52863361024023,244.14619722371472,11953726,Consumer Discretionary
2022-03-24,AMZN,243.602181506415,247.18046908934159,240.3093024930659,243.71664408029622,20230813,Consumer Discretionary
2022-03-25,AMZN,245.93597170177893,247.64269022533563,241.02869358953234,244.78374023356133,13905267,Consumer Discretionary
2022-03-28,AMZN,245.3205022495556,249.18083746656538,241.81357153854788,245.21550743786406,28676166,Consumer Discretionary
2022-03-29,AMZN,251.8194468147585,256.3350550364755,247.97565449942581,251.4496948377019,12177930,Consumer Discretionary
2022-03-30,AMZN,252.8355798140224,256.6386504747219,249.74519805137118,253.13862408922014,21234884,Consumer Discretionary
2022-03-31,AMZN,249.29115940107783,252.8504189357225,247.35987509951894,250.50901490028525,16295905,Consumer Discretionary
2022-04-01,AMZN,255.8817293497778,259.87403644230466,251.92023852455273,255.88418210784826,21208164,Consumer Discretionary
2022-04-04,AMZN,263.57715162120206,263.8459179316774,257.3048130023282,262.30935386136736,18030688,Consumer Discretionary
2022-04-05,AMZN,255.2406122782599,258.18663531768914,251.20264121490567,255.41937569881495,12332330,Consumer Discretionary
2022-04-06,AMZN,262.6983669369451,266.9172373587663,259.1028579564645,263.37713944523784,32076320,Consumer Discretionary
2022-04-07,AMZN,265.77865432398914,269.5657409996951,262.141292620659,265.4299628859535,11913128,Consumer Discretionary
2022-04-08,AMZN,266.733437523753,270.0997757315147,262.92600185667544,267.06644451447886,25597958,Consumer Discretionary
2022-04-11,AMZN,273.58741965091326,277.36727253475374,268.0621165759971,272.5766909631597,7940970,Consumer Discretionary
2022-04-12,AMZN,268.5213223194248,270.5257671208127,265.21916433296195,269.6220883383577,16066951,Consumer Discretionary
2022-04-13,AMZN,275.07880048491467,278.5132195303608,270.3150786587384,274.9021759612171,39877749,Consumer Discretionary
2022-04-14,AMZN,273.4253182824825,278.08756113584025,269.28852770613514,272.9680991196028,16175556,Consumer Discretionary
2022-04-15,AMZN,264.1473128122761,268.1251449995845,261.18755412797753,265.05229350244866,19481433,Consumer Discretionary
2022-04-18,AMZN,260.85910137545187,261.71651277618975,255.7969718074785,259.89566784652465,41368960,Consumer Discretionary
2022-04-19,AMZN,263.23239266411423,265.73113942349505,259.6043062341392,262.9729460393668,17284565,Consumer Discretionary
2022-04-20,AMZN,256.94537853560894,261.0410084861646,253.2832188288556,258.13178061727956,21130733,Consumer Discretionary
2022-04-21,AMZN,266.0804797543036,270.10052108312004,261.6612450703054,266.5730828397544,25116999,Consumer Discretionary
2022-04-22,AMZN,272.5250369007987,276.886064573104,269.363052857803,273.0469885122486,9312700,Consumer Discretionary
2022-04-25,AMZN,279.31835098509544,283.70341909986803,275.26903385157925,280.4653429794964,14562788,Consumer Discretionary
2022-04-26,AMZN,280.6086227645972,283.88907013313735,275.9869856787485,281.30549699390053,19809483,Consumer Discretionary
2022-04-27,AMZN,284.29341955703245,283.8325582990771,279.44927866368886,282.8969075505737,8358646,Consumer Discretionary
2022-04-28,AMZN,277.1957014637694,281.77950595014664,271.94302200566193,276.28440816290566,36823186,Consumer Discretionary
2022-04-29,AMZN,282.9796052718908,287.32402449093155,276.77387244521907,281.92493952223197,27097263,Consumer Discretionary
2022-05-02,AMZN,284.1491482725888,284.5487030757735,280.2875853898639,284.2075924687901,25152750,Consumer Discretionary
2022-05-03,AMZN,287.8084508086644,288.74837724692685,284.11742428575303,287.5743475841908,35917465,Consumer Discretionary
2022-05-04,AMZN,296.052143701388,302.22433678749616,291.5591200230283,297.4284381119278,26651580,Consumer Discretionary
2022-05-05,AMZN,294.4335734958602,294.4356613349727,288.83162309641153,293.9725398536007,16548248,Consumer Discretionary
2022-05-06,AMZN,294.02892777405714,295.02317441799113,289.00999644207155,293.3778830875574,8207953,Consumer Discretionary
2022-05-09,AMZN,296.66814751831095,295.7346132915518,291.9287707979459,295.44133249766725,13205316,Consumer Discretionary
2022-05-10,AMZN,288.80074795990623,290.797294142587,284.60659201460663,290.06172751083176,13398018,Consumer Discretionary
2022-05-11,AMZN,290.54699449149166,290.160357411156,285.92878852126546,289.1184536110161,25295325,Consumer Discretionary
2022-05-12,AMZN,293.54750935900694,294.355604293782,288.1145395136039,292.11343057602267,19330277,Consumer Discretionary
2022-05-13,AMZN,291.16865340070024,292.6384438934966,285.0209638052125,290.3582888120481,8486603,Consumer Discretionary
2022-05-16,AMZN,297.90752989444746,302.7070575773103,294.47037945709394,298.10498645809486,28611006,Consumer Discretionary
2022-05-17,AMZN,288.46635092273647,290.257917406322,286.1235236724302,289.24575603053074,36086089,Consumer Discretionary
2022-05-18,AMZN,294.5362744152578,300.23348468242614,290.1051590840029,295.88551523315857,38822304,Consumer Discretionary
2022-05-19,AMZN,300.95968032263966,305.3776760555502,294.83933609506175,299.94616208838744,10551432,Consumer Discretionary
2022-05-20,AMZN,295.4197123133767,299.53600220242123,291.63559202004086,296.6837761349565,21802193,Consumer Discretionary
2022-05-23,AMZN,291.1055561853586,295.2218075682344,286.1313597919743,291.3469775287443,11223842,Consumer Discretionary
2022-05-24,AMZN,278.9713341709659,283.7434747980527,275.58203456335906,279.37096995872514,48950902,Consumer Discretionary
2022-05-25,AMZN,274.5898191789933,278.7222371424351,271.6714540657941,275.0676791536046,18850024,Consumer Discretionary
2022-05-26,AMZN,281.22595516804023,282.3119118658485,275.34746917875594,280.9661020362916,15427200,Consumer Discretionary
2022-05-27,AMZN,281.6417956414578,285.41119023407254,277.13440649759616,280.79142132946185,14071028,Consumer Discretionary
2022-05-30,AMZN,286.24574531721055,290.82751225822074,284.0737897453245,287.46291812781084,21938498,Consumer Discretionary
2022-05-31,AMZN,283.72946140164464,285.1676645099556,280.0311069636567,284.0428506503799,24023502,Consumer Discretionary
2022-06-01,AMZN,289.14226277168325,288.4835293057295,284.1582286411145,288.2018410642873,8143311,Consumer Discretionary
2022-06-02,AMZN,284.6171682300396,287.6342314037322,280.3735109333263,284.21025362318375,37324778,Consumer Discretionary
2022-06-03,AMZN,279.2301906194679,279.5911309443674,273.9417094537373,278.86383240185324,23492517,Consumer Discretionary
2022-06-06,AMZN,278.7370723873044,278.5043037600888,274.6048359351898,278.40578619135897,37175043,Consumer Discretionary
2022-06-07,AMZN,275.2969311276472,276.15708579496993,270.98945352147894,274.84237859695526,43666393,Consumer Discretionary
2022-06-08,AMZN,266.5899913215852,267.8886230785007,262.40298053782533,266.49914160238467,17663817,Consumer Discretionary
2022-06-09,AMZN,266.7488681641923,267.92728844659354,262.02069198741657,265.66065694833435,28493585,Consumer Discretionary
2022-06-10,AMZN,265.12136641707934,266.7734565395991,261.24839267529705,266.35900132984267,13920098,Consumer Discretionary
2022-06-13,AMZN,274.00924547259444,275.1631021054115,268.40592294342474,273.2489554922316,14692933,Consumer Discretionary
2022-06-14,AMZN,279.1940152179814,279.4518986614221,273.6215938653595,278.50520342549373,40748326,Consumer Discretionary
2022-06-15,AMZN,285.24251754654557,287.3317780429963,281.4018148480244,285.4396666046042,12828555,Consumer Discretionary
2022-06-16,AMZN,289.2249912944669,291.97147910667303,286.4006006271111,289.6947585214579,20480225,Consumer Discretionary
2022-06-17,AMZN,292.8886641631795,296.5967010983619,288.45468369808583,291.766729358422,11791124,Consumer Discretionary
2022-06-20,AMZN,284.9398543297718,288.4214938215284,280.6329840068479,284.7413080046413,13375474,Consumer Discretionary
2022-06-21,AMZN,286.55320609497466,288.8860012141068,280.3398194570037,285.737174772116,14420705,Consumer Discretionary
2022-06-22,AMZN,290.18615280153546,293.69116901785515,285.8778076231643,289.2905667166238,38275054,Consumer Discretionary
2022-06-23,AMZN,296.9455624528211,299.4857917953579,292.7912682449214,297.8676730065359,24001339,Consumer Discretionary
2022-06-24,AMZN,302.1294819712945,302.91396918012606,297.22722667304487,302.1050702617732,28280000,Consumer Discretionary
2022-06-27,AMZN,308.76612814310454,311.39085371437767,305.7436726406557,309.75064529016436,7521864,Consumer Discretionary
2022-06-28,AMZN,304.5891757885397,303.6513245931293,299.1596015278492,303.51228035703997,18888432,Consumer Discretionary
2022-06-29,AMZN,300.28297435754473,302.19696561594003,297.7760651665084,301.6826013359997,15332551,Consumer Discretionary
2022-06-30,AMZN,305.14124305171873,309.37990041509306,299.779220489685,304.4239954403237,23745356,Consumer Discretionary
2022-07-01,AMZN,312.76596531917295,312.68452977269357,306.18997950899825,311.6446445707048,61836165,Consumer Discretionary
2022-07-04,AMZN,309.75895675525226,315.8542835746505,305.38830698472435,310.89527229871106,5617836,Consumer Discretionary
2022-07-05,AMZN,309.4683099881979,314.4080706719927,304.56668622506595,310.53807875646834,22667904,Consumer Discretionary
2022-07-06,AMZN,313.52762571077244,315.633250377684,308.66255084763543,314.96101240509256,55903011,Consumer Discretionary
2022-07-07,AMZN,308.63316625026306,311.4900508690401,302.51232761873604,308.02638460019534,14387093,Consumer Discretionary
2022-07-08,AMZN,317.2335925416537,323.24196222547823,313.31740463997465,318.08285803393574,20008255,Consumer Discretionary
2022-07-11,AMZN,313.2698342362209,315.48020906365747,307.1393776571476,312.6491370410231,26036786,Consumer Discretionary
2022-07-12,AMZN,302.22356692498994,304.2115875815194,295.18638872827125,300.8085550573066,6317225,Consumer Discretionary
2022-07-13,AMZN,300.7368368724076,303.00226400136626,295.6435787762475,301.0195241805838,21206709,Consumer Discretionary
2022-07-14,AMZN,312.74513081992666,316.8817075651907,305.7876451772587,311.3954185512634,12480820,Consumer Discretionary
2022-07-15,AMZN,314.73745760254803,320.0091820988126,309.5566411138167,315.20349262015765,51682015,Consumer Discretionary
2022-07-18,AMZN,320.38911709743553,324.57604675153124,315.7874405798047,320.09602161504205,16735627,Consumer Discretionary
2022-07-19,AMZN,321.18260105818615,325.0512594168456,317.20300337936817,320.5210179831699,13014385,Consumer Discretionary
2022-07-20,AMZN,319.2137247624107,325.3222604830017,313.3801033423311,319.70447468129976,28347568,Consumer Discretionary
2022-07-21,AMZN,309.32949690700764,310.2876904118206,305.8049587426648,309.9860381499207,23694236,Consumer Discretionary
2022-07-22,AMZN,294.9512739573887,301.1423093908518,292.1255723010641,296.1334672742338,29055063,Consumer Discretionary
2022-07-25,AMZN,296.04247989794794,301.69611480328444,294.05918151050076,297.4439901701212,48252004,Consumer Discretionary
2022-07-26,AMZN,305.8929745812788,305.58735202459127,301.9129854714985,305.40090955838895,13854662,Consumer Discretionary
2022-07-27,AMZN,308.37077315356925,309.9842381407419,302.5135225871213,307.6555849424519,43848625,Consumer Discretionary
2022-07-28,AMZN,311.583600583835,317.0510746281361,306.19909459814374,311.64649028022365,47462953,Consumer Discretionary
2022-07-29,AMZN,320.3899200894484,327.2361262245652,315.3246110235268,321.6735138192392,12641372,Consumer Discretionary
2022-08-01,AMZN,325.28088498655995,325.9303821689119,319.11685780552335,323.9494623427555,13268642,Consumer Discretionary
2022-08-02,AMZN,322.12790581693145,329.1510389936001,319.2747670307467,323.3167559979619,19007558,Consumer Discretionary
2022-08-03,AMZN,319.53516050154343,322.533431025338,312.4095164304277,318.185558678628,16800133,Consumer Discretionary
2022-08-04,AMZN,330.57838270800625,334.4384438511964,326.60048029712254,331.2134281402916,43630351,Consumer Discretionary
2022-08-05,AMZN,336.2951008012764,337.43848248532055,330.52404456929776,334.86702875462476,12052391,Consumer Discretionary
2022-08-08,AMZN,330.23024471130094,329.71659252840453,324.9763978522788,328.7148402102486,20979690,Consumer Discretionary
2022-08-09,AMZN,320.92491785374074,325.88437234403506,315.698787143174,321.1795937747399,12660440,Consumer Discretionary
2022-08-10,AMZN,328.8425152371648,329.56810145538407,326.0012683369062,329.38935354740505,19598627,Consumer Discretionary
2022-08-11,AMZN,323.73117613681563,323.32578655207936,319.4908219847354,322.7196032297175,54167140,Consumer Discretionary
2022-08-12,AMZN,335.19800652170323,340.5636936253767,328.3726199195135,334.8463355065886,46189203,Consumer Discretionary
2022-08-15,AMZN,316.20398270469434,320.793543224104,310.55977087484996,316.55392934302057,22431986,Consumer Discretionary
2022-08-16,AMZN,325.68262276493795,328.6025381432136,319.90807649433947,325.71876830219065,25434596,Consumer Discretionary
2022-08-17,AMZN,328.3962242676912,335.4181157415673,323.42218216713394,329.0534432500298,23499297,Consumer Discretionary
2022-08-18,AMZN,329.05275872641374,333.53741192231,325.61263017547134,329.9984480367971,15946236,Consumer Discretionary
2022-08-19,AMZN,329.7459955869428,333.9684553761573,322.5464993909237,329.00542703564054,48399990,Consumer Discretionary
2022-08-22,AMZN,341.2482110694675,346.89899137236364,337.8699901831037,341.61113737407254,35909459,Consumer Discretionary
2022-08-23,AMZN,346.9669651929669,346.9753309811908,341.05529687021397,346.6127265589366,20872068,Consumer Discretionary
2022-08-24,AMZN,339.07493336841384,345.6227096658419,333.93055156910987,340.52479561187357,16656532,Consumer Discretionary
2022-08-25,AMZN,327.95452035494685,331.73191871598095,323.93071979877817,328.9884287806405,17205799,Consumer Discretionary
2022-08-26,AMZN,330.01058844893277,333.38087657681643,326.06907565793796,330.3194976266412,21990551,Consumer Discretionary
2022-08-29,AMZN,330.04554381804087,334.09796598479335,324.8705968125519,330.4775810496151,18241544,Consumer Discretionary
2022-08-30,AMZN,320.12790747635745,324.5328178184379,315.75774210796845,320.59717359001024,32818093,Consumer Discretionary
2022-08-31,AMZN,321.11690542348043,323.9942489902879,316.56891596992506,320.40229202270876,23588018,Consumer Discretionary
2022-09-01,AMZN,316.70536301962807,319.9967144954144,312.6700365129925,316.8846937305564,11523092,Consumer Discretionary
2022-09-02,AMZN,316.21807262088157,319.54959435246326,312.74135757979974,317.1020136864238,10463761,Consumer Discretionary
2022-09-05,AMZN,320.3480218978618,324.677312452948,317.3545982077308,321.8644014739916,30466421,Consumer Discretionary
2022-09-06,AMZN,333.18366856294193,337.45065865967206,325.93205485442934,331.6336938222214,10413020,Consumer Discretionary
2022-09-07,AMZN,337.85223297848916,338.2090421902178,331.88465325661974,337.8278752372458,15594533,Consumer Discretionary
2022-09-08,AMZN,334.03793954318724,333.94390629223244,327.3183112860458,333.1223332623703,14900772,Consumer Discretionary
2022-09-09,AMZN,337.23763016382156,341.2789103076905,331.65679766909966,335.7467717988289,9993935,Consumer Discretionary
2022-09-12,AMZN,337.56455228085946,341.3808290576414,330.01721507893734,336.33840543109756,21678685,Consumer Discretionary
2022-09-13,AMZN,327.5998979700567,330.45585535953427,322.01390248988247,327.54565206523006,17449618,Consumer Discretionary
2022-09-14,AMZN,331.42160954684357,333.38448587438035,323.91102292872597,330.3182132339783,13494977,Consumer Discretionary
2022-09-15,AMZN,341.97792240472023,344.3164199393436,338.9360686122471,342.749226125034,52658040,Consumer Discretionary
2022-09-16,AMZN,343.6488079594595,346.9886671747274,338.0185577384978,343.1428846079157,5505563,Consumer Discretionary
2022-09-19,AMZN,332.87274356867925,337.3918243726083,327.5689605934992,332.3738071839606,12055766,Consumer Discretionary
2022-09-20,AMZN,334.1995605255463,339.2418639246267,329.3982942812706,332.741204356648,13913388,Consumer Discretionary
2022-09-21,AMZN,325.3807678293326,330.8894058629033,319.64779665991665,324.830533782252,9412483,Consumer Discretionary
2022-09-22,AMZN,331.79228268419297,336.6149811429369,326.9805083135744,330.6034578047264,57407749,Consumer Discretionary
2022-09-23,AMZN,335.34502113619425,336.95723075235,328.0855501949262,334.2392031565283,57105698,Consumer Discretionary
2022-09-26,AMZN,332.71046255680585,338.37801644074784,327.374672602438,333.2638259564098,13183891,Consumer Discretionary
2022-09-27,AMZN,331.15118851148696,334.9686247244094,326.5988127260069,331.22315646420486,35008597,Consumer Discretionary
2022-09-28,AMZN,331.4206492310412,334.34845651116217,325.9778242253605,329.98282973661543,25015516,Consumer Discretionary
2022-09-29,AMZN,330.4727942669977,335.70743490994977,324.46900503049534,330.2024299726381,42490601,Consumer Discretionary
2022-09-30,AMZN,324.32397948662106,331.2936925508926,321.01796947948503,325.26765357648543,17595146,Consumer Discretionary
2022-10-03,AMZN,316.9451747868329,319.3595309301975,311.26629377140216,316.40246363525614,23035343,Consumer Discretionary
2022-10-04,AMZN,323.94671728841973,324.5471145858729,318.7632862756919,323.7664079085349,37430971,Consumer Discretionary
2022-10-05,AMZN,321.289230527566,324.8934724225251,317.04412651520533,321.43269331719193,34675137,Consumer Discretionary
2022-10-06,AMZN,324.1428886570166,326.8759446232354,319.06541836153133,322.6672719613136,20026228,Consumer Discretionary
2022-10-07,AMZN,324.85243011366026,328.7405174316836,318.4029753805089,324.66962857575453,11587625,Consumer Discretionary
2022-10-10,AMZN,325.7240236557699,330.7131203722927,321.6781856672144,326.92296878051127,12673928,Consumer Discretionary
2022-10-11,AMZN,320.3659040474721,322.8814138350954,315.84137836514566,319.41146897651333,7364220,Consumer Discretionary
2022-10-12,AMZN,310.3243930469809,309.777511710723,303.90769967111487,308.86552333641464,27518521,Consumer Discretionary
2022-10-13,AMZN,305.88724430018726,307.24924361911053,300.0912236959273,305.3834196036183,20641578,Consumer Discretionary
2022-10-14,AMZN,308.9191533984467,313.99119567407143,304.17687687506293,307.9529861323416,21452846,Consumer Discretionary
2022-10-17,AMZN,303.69536370167816,306.3106118840476,299.1895035649885,303.62347591654066,18331893,Consumer Discretionary
2022-10-18,AMZN,301.5079556481679,304.6536608542639,296.2012929511435,301.6200385527556,10480858,Consumer Discretionary
